"SHORT_CODE","START_DATE","EVENT_TYPE","CALL_TYPE","SUBSCRIBER_TYPE","KEYWORD","NB_TAXATION","AMOUNT"
"2168000",13/05/2026,"74","VAS","HYB","tj",489,22005
"2168000",13/05/2026,"74","VAS","HYB","smt1",582,2037
"2168560602",13/05/2026,"75","VAS","HYB","_N",323,14535
"2168000",13/05/2026,"74","VAS","PREPAID","ajw2",6,36
"2168000",13/05/2026,"74","VAS","PREPAID","nj3",9,18
"21685999",13/05/2026,"74","VAS","PREPAID","_N",3,432
"2168000",13/05/2026,"74","VAS","HYB","viu2",1,25
"2168000",13/05/2026,"74","VAS","HYB","se2",1,7
"216855201",14/05/2026,"75","VAS","PREPAID","_N",13473,67365
"21685098",14/05/2026,"75","VAS","PREPAID","_N",9515,428175
"2168000",14/05/2026,"74","VAS","PREPAID","ra1",3523,17615
"2168000",14/05/2026,"74","VAS","HYB","se1",922,6454
"21685856",14/05/2026,"75","VAS","HYB","_N",204,1428
"2168000",14/05/2026,"74","VAS","PREPAID","gm",9733,38932
"2168000",14/05/2026,"74","VAS","PREPAID","9is",7521,263235
"21685198",14/05/2026,"75","VAS","PREPAID","_N",2946,1473
"2168560601",14/05/2026,"75","VAS","PREPAID","_N",4988,22446
"21685857",14/05/2026,"75","VAS","PREPAID","_N",4328,30296
"21685220",14/05/2026,"75","VAS","PREPAID","_N",9362,37448
"2168000",14/05/2026,"74","VAS","PREPAID","ab1",4810,2405
"2168000",14/05/2026,"74","VAS","HYB","too1",27,135
"2168000",14/05/2026,"74","VAS","PREPAID","fig2",1365,75075
"2168590602",14/05/2026,"75","VAS","HYB","_N",874,437
"2168000",14/05/2026,"74","VAS","PREPAID","kid1",1002,4509
"2168000",14/05/2026,"74","VAS","PREPAID","too1",599,2995
"21685085",14/05/2026,"74","VAS","PREPAID","_N",251,36144
"2168000",14/05/2026,"74","VAS","HYB","9is",181,6335
"2168000",14/05/2026,"74","VAS","HYB","taw1",656,3936
"2168000",14/05/2026,"74","VAS","PREPAID","cpt",437,24035
"2168000",14/05/2026,"74","VAS","PREPAID","sh1",8,7192
"2168000",14/05/2026,"74","VAS","HYB","fig",311,17105
"216855193",14/05/2026,"75","VAS","HYB","_N",69,966
"2168000",14/05/2026,"74","VAS","HYB","viu1",145,725
"2168000",14/05/2026,"74","VAS","PREPAID","dsa",98,441
"21685353",14/05/2026,"74","VAS","PREPAID","_N",11,165
"2168000",14/05/2026,"74","VAS","HYB","est1",30,135
"2168000",14/05/2026,"74","VAS","PREPAID","viu2",1,25
"2168000",14/05/2026,"74","VAS","PREPAID","sh2",10,1499
"21685353",14/05/2026,"74","VAS","HYB","_N",1,15
"2168000",15/05/2026,"74","VAS","PREPAID","smt1",10404,36414
"2168000",15/05/2026,"74","VAS","PREPAID","ra1",3522,1761
"21685220",15/05/2026,"75","VAS","PREPAID","_N",9203,36812
"21685098",15/05/2026,"75","VAS","HYB","_N",1176,5292
"2168000",15/05/2026,"74","VAS","PREPAID","fof1",815,5705
"216853771",15/05/2026,"75","VAS","PREPAID","_N",4343,152005
"21685856",15/05/2026,"75","VAS","PREPAID","_N",4166,29162
"2168000",15/05/2026,"74","VAS","PREPAID","viu1",1870,935
"2168000",15/05/2026,"74","VAS","HYB","es1",398,199
"2168000",15/05/2026,"74","VAS","PREPAID","esl1",2889,14445
"2168000",15/05/2026,"74","VAS","HYB","raf",578,289
"2168000",15/05/2026,"74","VAS","PREPAID","fig2",1303,71665
"2168000",15/05/2026,"74","VAS","PREPAID","mel1",2138,9621
"21685988",15/05/2026,"74","VAS","PREPAID","_N",102,153
"2168000",15/05/2026,"74","VAS","PREPAID","sw2",14,84
"2168000",15/05/2026,"74","VAS","HYB","ajw1",62,372
"2168000",15/05/2026,"74","VAS","PREPAID","sh1",4,3596
"2168000",15/05/2026,"74","VAS","HYB","too1",22,11
"2168000",15/05/2026,"74","VAS","HYB","se2",5,35
"2168000",15/05/2026,"74","VAS","PREPAID","viu3",1,8
"2168000",15/05/2026,"74","VAS","PREPAID","nj3",3,6
"2168000",15/05/2026,"74","VAS","PREPAID","ms",1,45
"21685940",15/05/2026,"74","VAS","PREPAID","_N",1,9
"2168000",16/05/2026,"74","VAS","PREPAID","ouk1",7192,3596
"2168000",16/05/2026,"74","VAS","PREPAID","lig1",4183,20915
"2168000",16/05/2026,"74","VAS","PREPAID","ra1",3217,16085
"2168000",16/05/2026,"74","VAS","PREPAID","ww",12884,6442
"2168590601",16/05/2026,"75","VAS","HYB","_N",510,255
"2168000",16/05/2026,"74","VAS","HYB","lig1",833,4165
"2168000",16/05/2026,"74","VAS","PREPAID","esp",2220,1110
"21685198",16/05/2026,"75","VAS","HYB","_N",171,855
"2168000",16/05/2026,"74","VAS","HYB","smt1",597,20895
"2168000",16/05/2026,"74","VAS","PREPAID","elj1",2412,9648
"2168560603",16/05/2026,"75","VAS","PREPAID","_N",4722,21249
"2168000",16/05/2026,"74","VAS","PREPAID","dst",82,205
"2168000",16/05/2026,"74","VAS","PREPAID","se1",5211,36477
"2168000",15/05/2026,"74","VAS","PREPAID","ich1",1,6
"2168000",16/05/2026,"74","VAS","PREPAID","nj2",38,266
"2168590604",16/05/2026,"75","VAS","HYB","_N",74,4588
"2168000",16/05/2026,"74","VAS","PREPAID","viu1",1847,9235
"21685220",16/05/2026,"75","VAS","HYB","_N",277,1108
"2168000",16/05/2026,"74","VAS","HYB","est1",25,1125
"2168000",16/05/2026,"74","VAS","PREPAID","vib1",3,15
"2168000",16/05/2026,"74","VAS","PREPAID","sw2",41,246
"2168000",16/05/2026,"74","VAS","PREPAID","sh2",9,13491
"21685001",16/05/2026,"75","VAS","HYB","_N",70,175
"2168000",16/05/2026,"74","VAS","HYB","foo1",14,63
"2168000",16/05/2026,"74","VAS","HYB","qe2",1,6
"2168000",16/05/2026,"74","VAS","PREPAID","sh1",1,899
"216855194",16/05/2026,"75","VAS","HYB","_N",3,225
"2168000",17/05/2026,"74","VAS","PREPAID","sw1",7347,44082
"2168000",17/05/2026,"74","VAS","PREPAID","fig",7927,435985
"21685875",17/05/2026,"75","VAS","PREPAID","_N",3753,30024
"2168560602",17/05/2026,"75","VAS","PREPAID","_N",3361,151245
"21685012",17/05/2026,"74","VAS","PREPAID","_N",1,36
"2168000",17/05/2026,"74","VAS","PREPAID","fof1",664,4648
"2168000",17/05/2026,"74","VAS","HYB","elj1",107,428
"2168000",17/05/2026,"74","VAS","PREPAID","es1",3750,1875
"2168000",17/05/2026,"74","VAS","PREPAID","kid1",636,2862
"2168560602",17/05/2026,"75","VAS","HYB","_N",319,14355
"2168000",17/05/2026,"74","VAS","PREPAID","kow2",3709,22254
"2168560603",17/05/2026,"75","VAS","HYB","_N",173,7785
"2168000",17/05/2026,"74","VAS","PREPAID","ra1",1769,8845
"2168000",17/05/2026,"74","VAS","HYB","dst",5,125
"2168000",17/05/2026,"74","VAS","HYB","kid1",63,2835
"2168000",17/05/2026,"74","VAS","HYB","cpt",23,1265
"2168000",17/05/2026,"74","VAS","PREPAID","qe2",80,48
"2168000",17/05/2026,"74","VAS","PREPAID","ich1",1,6
"2168000",17/05/2026,"74","VAS","HYB","est1",28,126
"2168000",17/05/2026,"74","VAS","HYB","ajw2",9,54
"2168000",17/05/2026,"74","VAS","PREPAID","mo2",3,105
"21685510",17/05/2026,"74","VAS","HYB","_N",4,8
"2168000",18/05/2026,"74","VAS","PREPAID","plw1",20375,101875
"216855201",18/05/2026,"75","VAS","PREPAID","_N",12694,6347
"21685098",18/05/2026,"75","VAS","PREPAID","_N",8736,39312
"2168000",18/05/2026,"74","VAS","PREPAID","exs1",543,3258
"2168000",18/05/2026,"74","VAS","PREPAID","ww",14811,74055
"2168000",18/05/2026,"74","VAS","HYB","esl1",282,141
"2168000",18/05/2026,"74","VAS","HYB","se1",909,6363
"2168000",18/05/2026,"74","VAS","HYB","fof1",95,665
"2168000",18/05/2026,"74","VAS","PREPAID","raf1",912,456
"2168000",18/05/2026,"74","VAS","PREPAID","elj1",2576,10304
"2168000",18/05/2026,"74","VAS","HYB","fig",322,1771
"21685580",18/05/2026,"74","VAS","PREPAID","_N",46,69
"2168000",18/05/2026,"74","VAS","PREPAID","se2",8,56
"2168000",18/05/2026,"74","VAS","HYB","ds",116,522
"21685510",18/05/2026,"74","VAS","HYB","_N",27,54
"2168000",18/05/2026,"74","VAS","HYB","raf",568,284
"2168000",18/05/2026,"74","VAS","HYB","est1",24,108
"2168000",18/05/2026,"74","VAS","PREPAID","sh1",4,3596
"2168000",18/05/2026,"74","VAS","PREPAID","qe2",48,288
"2168000",18/05/2026,"74","VAS","PREPAID","ms",2,9
"2168000",18/05/2026,"74","VAS","PREPAID","sh2",8,11992
"2168000",18/05/2026,"74","VAS","PREPAID","ajw2",4,24
"2168000",18/05/2026,"74","VAS","HYB","se2",4,28
"2168000",18/05/2026,"74","VAS","HYB","nj3",2,4
"2168590603",18/05/2026,"75","VAS","PREPAID","_N",1,62
"21685030",18/05/2026,"74","VAS","PREPAID","_N",1,1
"21685875",19/05/2026,"75","VAS","PREPAID","_N",4068,32544
"2168000",19/05/2026,"74","VAS","PREPAID","fig",7880,4334
"2168000",19/05/2026,"74","VAS","PREPAID","taw1",6066,36396
"2168000",19/05/2026,"74","VAS","PREPAID","rtt1",15744,70848
"2168000",19/05/2026,"74","VAS","PREPAID","9is",7877,275695
"2168560602",19/05/2026,"75","VAS","PREPAID","_N",3389,152505
"2168560601",19/05/2026,"75","VAS","PREPAID","_N",4790,21555
"2168000",19/05/2026,"74","VAS","HYB","taw1",650,390
"2168000",19/05/2026,"74","VAS","PREPAID","gm",10100,4040
"2168000",19/05/2026,"74","VAS","HYB","nj1",70,14
"2168000",19/05/2026,"74","VAS","HYB","fig",325,17875
"2168000",19/05/2026,"74","VAS","HYB","gm",167,668
"2168000",19/05/2026,"74","VAS","HYB","9is",209,7315
"2168000",19/05/2026,"74","VAS","HYB","kow3",501,3006
"21685051",19/05/2026,"75","VAS","HYB","_N",80,8
"2168000",19/05/2026,"74","VAS","HYB","est1",19,855
"21685008",19/05/2026,"75","VAS","HYB","_N",42,105
"2168000",19/05/2026,"74","VAS","HYB","mel1",35,1575
"2168000",19/05/2026,"74","VAS","PREPAID","mo2",7,245
"2168000",19/05/2026,"74","VAS","PREPAID","sh2",15,22485
"2168000",19/05/2026,"74","VAS","HYB","qe1",9,63
"2168000",19/05/2026,"74","VAS","PREPAID","taw2",10,35
"2168000",19/05/2026,"74","VAS","HYB","tth",47,2115
"2168000",19/05/2026,"74","VAS","HYB","se2",5,35
"21685005",19/05/2026,"74","VAS","PREPAID","_N",3,285
"2168000",20/05/2026,"74","VAS","PREPAID","smt1",10715,375025
"2168000",20/05/2026,"74","VAS","PREPAID","rtt1",15499,697455
"2168000",20/05/2026,"74","VAS","PREPAID","ww",14828,7414
"2168000",20/05/2026,"74","VAS","PREPAID","es1",8129,40645
"2168000",20/05/2026,"74","VAS","PREPAID","ouk1",7517,37585
"2168590601",20/05/2026,"75","VAS","PREPAID","_N",9256,4628
"21685351",20/05/2026,"75","VAS","PREPAID","_N",956,6692
"2168000",20/05/2026,"74","VAS","PREPAID","ds",749,33705
"2168000",20/05/2026,"74","VAS","HYB","fig",323,17765
"2168000",20/05/2026,"74","VAS","PREPAID","taw1",6076,36456
"2168000",20/05/2026,"74","VAS","HYB","raf",572,286
"2168000",20/05/2026,"74","VAS","PREPAID","mel1",2152,9684
"21685988",20/05/2026,"74","VAS","PREPAID","_N",134,201
"21685198",20/05/2026,"75","VAS","HYB","_N",167,835
"21685008",20/05/2026,"75","VAS","PREPAID","_N",361,9025
"2168000",20/05/2026,"74","VAS","HYB","ajw1",59,354
"21685510",20/05/2026,"74","VAS","HYB","_N",17,34
"2168000",20/05/2026,"74","VAS","HYB","dsc",8,2
"2168000",20/05/2026,"74","VAS","HYB","too1",13,65
"2168000",20/05/2026,"74","VAS","PREPAID","nj3",6,12
"2168000",20/05/2026,"74","VAS","PREPAID","mo2",8,28
"21685555",20/05/2026,"74","VAS","HYB","_N",1,9
"2168000",20/05/2026,"74","VAS","PREPAID","exs2",2,7
"2168000",20/05/2026,"74","VAS","PREPAID","ms",1,45
"2168000",20/05/2026,"74","VAS","HYB","kid2",1,9
"2168000",21/05/2026,"74","VAS","PREPAID","kow",26686,160116
"2168000",21/05/2026,"74","VAS","HYB","kow2",381,2286
"2168000",21/05/2026,"74","VAS","PREPAID","taw1",6198,37188
"2168000",21/05/2026,"74","VAS","HYB","mb1",3880,1940
"2168590604",21/05/2026,"75","VAS","PREPAID","_N",2819,174778
"21685051",21/05/2026,"75","VAS","PREPAID","_N",1843,1843
"21685353",21/05/2026,"75","VAS","PREPAID","_N",6963,20889
"2168000",21/05/2026,"74","VAS","PREPAID","ab1",4898,2449
"2168000",21/05/2026,"74","VAS","HYB","fig",300,165
"216855201",21/05/2026,"75","VAS","HYB","_N",1410,705
"21685351",21/05/2026,"75","VAS","PREPAID","_N",1062,7434
"21685085",21/05/2026,"74","VAS","PREPAID","_N",275,396
"2168560601",21/05/2026,"75","VAS","PREPAID","_N",5120,2304
"2168560602",21/05/2026,"75","VAS","HYB","_N",315,14175
"21685353",21/05/2026,"75","VAS","HYB","_N",488,1464
"21685198",21/05/2026,"75","VAS","PREPAID","_N",2975,14875
"21685098",21/05/2026,"75","VAS","HYB","_N",801,36045
"2168000",21/05/2026,"74","VAS","HYB","tj",616,2772
"21685008",21/05/2026,"75","VAS","PREPAID","_N",376,94
"2168000",21/05/2026,"74","VAS","PREPAID","dsc",16,4
"2168000",21/05/2026,"74","VAS","HYB","nj3",1,2
"2168000",21/05/2026,"74","VAS","HYB","vib1",2,1
"21685012",21/05/2026,"74","VAS","PREPAID","_N",1,36
"2168000",21/05/2026,"74","VAS","PREPAID","exs2",2,7
"2168000",22/05/2026,"74","VAS","PREPAID","qe2",285,171
"21685515",22/05/2026,"75","VAS","HYB","_N",463,25465
"2168000",22/05/2026,"74","VAS","PREPAID","ra1",3955,19775
"21685198",22/05/2026,"75","VAS","PREPAID","_N",2951,14755
"21685051",22/05/2026,"75","VAS","PREPAID","_N",1563,1563
"2168000",22/05/2026,"74","VAS","PREPAID","mel1",2176,9792
"2168000",22/05/2026,"74","VAS","HYB","cf",280,140
"2168000",22/05/2026,"74","VAS","HYB","nj1",59,118
"2168000",22/05/2026,"74","VAS","HYB","mel1",39,1755
"2168000",22/05/2026,"74","VAS","HYB","cpt",30,165
"2168000",22/05/2026,"74","VAS","PREPAID","nj3",11,22
"21685008",22/05/2026,"75","VAS","HYB","_N",56,14
"2168000",22/05/2026,"74","VAS","HYB","nj3",5,10
"21685353",22/05/2026,"74","VAS","PREPAID","_N",9,135
"2168000",22/05/2026,"74","VAS","HYB","dsc",4,1
"2168000",22/05/2026,"74","VAS","HYB","taw2",1,35
"21685151",22/05/2026,"74","VAS","PREPAID","_N",3,3
"216855194",22/05/2026,"75","VAS","HYB","_N",3,225
"2168000",23/05/2026,"74","VAS","PREPAID","ajw1",5883,35298
"2168000",23/05/2026,"74","VAS","PREPAID","plw1",21435,107175
"2168000",23/05/2026,"74","VAS","PREPAID","ouk1",8021,40105
"21685001",23/05/2026,"75","VAS","HYB","_N",49,1225
"21685515",23/05/2026,"75","VAS","HYB","_N",461,25355
"2168000",23/05/2026,"74","VAS","PREPAID","tj",4331,194895
"2168000",23/05/2026,"74","VAS","PREPAID","fof1",949,6643
"2168000",23/05/2026,"74","VAS","PREPAID","cf",5812,2906
"2168590603",23/05/2026,"75","VAS","HYB","_N",269,16678
"2168000",23/05/2026,"74","VAS","HYB","dsc",4,1
"2168000",23/05/2026,"74","VAS","PREPAID","nj1",3754,7508
"2168000",23/05/2026,"74","VAS","HYB","elj1",120,48
"21685351",23/05/2026,"75","VAS","PREPAID","_N",999,6993
"2168000",23/05/2026,"74","VAS","HYB","ra1",319,1595
"2168000",23/05/2026,"74","VAS","PREPAID","ajw2",64,384
"2168000",23/05/2026,"74","VAS","HYB","too1",24,12
"2168000",23/05/2026,"74","VAS","HYB","exs1",43,258
"21685401",23/05/2026,"74","VAS","PREPAID","_N",1,5
"2168000",23/05/2026,"74","VAS","HYB","nj3",2,4
"2168000",24/05/2026,"74","VAS","PREPAID","bus1",5887,35322
"2168000",24/05/2026,"74","VAS","PREPAID","kow",26706,160236
"2168000",24/05/2026,"74","VAS","PREPAID","qe3",4703,258665
"2168000",24/05/2026,"74","VAS","PREPAID","ajw1",5304,31824
"21685098",24/05/2026,"75","VAS","PREPAID","_N",8810,39645
"216853771",24/05/2026,"75","VAS","HYB","_N",433,15155
"2168000",24/05/2026,"74","VAS","PREPAID","se1",5428,37996
"2168000",24/05/2026,"74","VAS","PREPAID","exs1",545,327
"2168000",24/05/2026,"74","VAS","PREPAID","raf1",922,461
"2168590603",24/05/2026,"75","VAS","HYB","_N",253,15686
"21685856",24/05/2026,"75","VAS","HYB","_N",224,1568
"2168000",24/05/2026,"74","VAS","PREPAID","est1",268,1206
"21685351",24/05/2026,"75","VAS","PREPAID","_N",1050,735
"2168000",24/05/2026,"74","VAS","HYB","tj",634,2853
"21685085",24/05/2026,"74","VAS","PREPAID","_N",304,43776
"2168000",24/05/2026,"74","VAS","PREPAID","ajw2",14,84
"2168000",24/05/2026,"74","VAS","PREPAID","mel1",731,32895
"2168000",24/05/2026,"74","VAS","HYB","mel1",17,765
"21685940",23/05/2026,"74","VAS","HYB","_N",1,9
"21685988",24/05/2026,"74","VAS","HYB","_N",5,75
"2168000",24/05/2026,"74","VAS","PREPAID","viu1",2198,1099
"2168000",24/05/2026,"74","VAS","HYB","qe3",85,4675
"21685510",24/05/2026,"74","VAS","HYB","_N",24,48
"2168000",24/05/2026,"74","VAS","HYB","raf1",29,145
"21685555",24/05/2026,"74","VAS","PREPAID","_N",8,72
"21685085",24/05/2026,"74","VAS","HYB","_N",13,1872
"2168000",25/05/2026,"74","VAS","PREPAID","taw1",6872,41232
"2168000",25/05/2026,"74","VAS","PREPAID","ra1",4167,20835
"2168000",25/05/2026,"74","VAS","PREPAID","esp",2641,13205
"21685856",25/05/2026,"75","VAS","HYB","_N",255,1785
"2168000",25/05/2026,"74","VAS","HYB","tj",689,31005
"2168000",25/05/2026,"74","VAS","HYB","ouk1",1975,9875
"2168560602",25/05/2026,"75","VAS","PREPAID","_N",3831,172395
"2168000",25/05/2026,"74","VAS","HYB","cpr",612,1836
"2168000",25/05/2026,"74","VAS","HYB","es1",459,2295
"216855193",25/05/2026,"75","VAS","PREPAID","_N",4127,57778
"2168000",25/05/2026,"74","VAS","PREPAID","kid1",1528,6876
"2168000",25/05/2026,"74","VAS","HYB","kow3",678,4068
"21685351",25/05/2026,"75","VAS","HYB","_N",96,672
"2168560601",25/05/2026,"75","VAS","HYB","_N",149,6705
"2168000",25/05/2026,"74","VAS","PREPAID","raf1",1049,5245
"2168000",25/05/2026,"74","VAS","HYB","mo1",90,54
"21685988",25/05/2026,"74","VAS","PREPAID","_N",137,2055
"2168000",25/05/2026,"74","VAS","HYB","esp",181,905
"2168000",25/05/2026,"74","VAS","PREPAID","dsc",17,425
"21685351",25/05/2026,"74","VAS","PREPAID","_N",2,98
"2168000",25/05/2026,"74","VAS","HYB","mel1",13,585
"21685555",25/05/2026,"74","VAS","HYB","_N",1,9
"21685857",26/05/2026,"75","VAS","PREPAID","_N",4567,31969
"2168560603",26/05/2026,"75","VAS","HYB","_N",237,10665
"2168000",26/05/2026,"74","VAS","PREPAID","9is",8804,30814
"2168000",26/05/2026,"74","VAS","PREPAID","rtt1",17947,807615
"2168590602",26/05/2026,"75","VAS","PREPAID","_N",11612,5806
"2168000",26/05/2026,"74","VAS","PREPAID","taw1",7133,42798
"2168000",26/05/2026,"74","VAS","HYB","se1",1233,8631
"2168000",26/05/2026,"74","VAS","PREPAID","se1",5894,41258
"2168590603",26/05/2026,"75","VAS","HYB","_N",243,15066
"2168000",26/05/2026,"74","VAS","PREPAID","sw1",8832,52992
"2168000",26/05/2026,"74","VAS","PREPAID","esp",2817,14085
"2168000",26/05/2026,"74","VAS","PREPAID","tts",5236,2618
"2168000",26/05/2026,"74","VAS","HYB","esl1",386,193
"216853771",26/05/2026,"75","VAS","HYB","_N",819,28665
"2168000",26/05/2026,"74","VAS","PREPAID","es1",9518,4759
"2168000",26/05/2026,"74","VAS","PREPAID","kid1",1530,6885
"2168590601",26/05/2026,"75","VAS","HYB","_N",675,3375
"2168000",26/05/2026,"74","VAS","HYB","kow2",447,2682
"2168000",26/05/2026,"74","VAS","HYB","cf",360,180
"2168000",26/05/2026,"74","VAS","HYB","tts",208,104
"2168000",26/05/2026,"74","VAS","HYB","fig",426,2343
"2168000",26/05/2026,"74","VAS","HYB","sw1",181,1086
"2168000",26/05/2026,"74","VAS","PREPAID","qe1",206,1442
"2168000",26/05/2026,"74","VAS","HYB","9is",227,7945
"2168000",26/05/2026,"74","VAS","HYB","mo1",86,516
"2168000",26/05/2026,"74","VAS","HYB","exs1",58,348
"2168000",26/05/2026,"74","VAS","PREPAID","nj2",18,126
"21685085",26/05/2026,"74","VAS","HYB","_N",10,144
"2168000",26/05/2026,"74","VAS","HYB","qe1",10,7
"2168000",26/05/2026,"74","VAS","HYB","nj3",2,4
"21685988",26/05/2026,"74","VAS","HYB","_N",5,75
"2168000",26/05/2026,"74","VAS","HYB","dsc",1,25
"2168560602",27/05/2026,"75","VAS","PREPAID","_N",3722,16749
"2168000",27/05/2026,"74","VAS","PREPAID","taw1",6399,38394
"21685098",27/05/2026,"75","VAS","HYB","_N",977,43965
"2168000",27/05/2026,"74","VAS","HYB","kow2",442,2652
"2168000",27/05/2026,"74","VAS","HYB","tj",710,3195
"21685510",27/05/2026,"74","VAS","PREPAID","_N",168,336
"2168000",27/05/2026,"74","VAS","HYB","kow3",650,390
"2168000",27/05/2026,"74","VAS","HYB","cpr",626,1878
"2168000",27/05/2026,"74","VAS","HYB","ajw1",76,456
"2168000",27/05/2026,"74","VAS","HYB","kow",1521,9126
"2168590604",27/05/2026,"75","VAS","HYB","_N",81,5022
"2168000",27/05/2026,"74","VAS","HYB","gm",191,764
"21685008",27/05/2026,"75","VAS","PREPAID","_N",657,16425
"2168000",27/05/2026,"74","VAS","HYB","too1",21,105
"2168000",27/05/2026,"74","VAS","HYB","viu1",232,116
"21685999",27/05/2026,"74","VAS","PREPAID","_N",13,1872
"2168000",27/05/2026,"74","VAS","PREPAID","dsc",18,45
"21685555",27/05/2026,"74","VAS","PREPAID","_N",11,99
"216855195",27/05/2026,"75","VAS","PREPAID","_N",7,175
"2168000",27/05/2026,"74","VAS","PREPAID","viu2",2,5
"2168000",27/05/2026,"74","VAS","HYB","ajw2",2,12
"2168000",27/05/2026,"74","VAS","PREPAID","ms",1,45
"2168000",27/05/2026,"74","VAS","PREPAID","exs2",1,35
"2168000",28/05/2026,"74","VAS","PREPAID","mb1",35185,175925
"2168590604",28/05/2026,"75","VAS","PREPAID","_N",3007,186434
"2168000",28/05/2026,"74","VAS","HYB","esp",169,845
"2168000",28/05/2026,"74","VAS","PREPAID","cf",5113,25565
"2168000",28/05/2026,"74","VAS","PREPAID","ajw1",5215,3129
"2168000",28/05/2026,"74","VAS","PREPAID","raf1",863,4315
"2168000",28/05/2026,"74","VAS","PREPAID","exs1",605,363
"2168000",28/05/2026,"74","VAS","HYB","ouk1",1996,998
"2168000",28/05/2026,"74","VAS","PREPAID","qe2",138,828
"21685351",28/05/2026,"75","VAS","HYB","_N",114,798
"2168000",28/05/2026,"74","VAS","HYB","foo1",24,108
"2168000",28/05/2026,"74","VAS","HYB","cpt",38,209
"2168000",28/05/2026,"74","VAS","HYB","exs2",1,35
"2168000",28/05/2026,"74","VAS","HYB","sh2",10,1499
"2168000",28/05/2026,"74","VAS","PREPAID","vib1",9,45
"2168000",29/05/2026,"74","VAS","PREPAID","mb1",45815,229075
"2168000",29/05/2026,"74","VAS","HYB","rtt1",897,40365
"2168000",29/05/2026,"74","VAS","PREPAID","mo1",1062,6372
"2168590603",29/05/2026,"75","VAS","HYB","_N",256,15872
"2168000",29/05/2026,"74","VAS","PREPAID","kow2",6916,41496
"2168000",29/05/2026,"74","VAS","HYB","plw1",4186,2093
"21685875",29/05/2026,"75","VAS","PREPAID","_N",4075,3260
"2168000",29/05/2026,"74","VAS","PREPAID","tth",1112,5004
"21685098",29/05/2026,"75","VAS","HYB","_N",1017,45765
"2168000",29/05/2026,"74","VAS","PREPAID","lig1",4033,20165
"21685580",29/05/2026,"74","VAS","HYB","_N",22,33
"2168000",29/05/2026,"74","VAS","HYB","smt1",750,2625
"2168000",29/05/2026,"74","VAS","PREPAID","cpt",486,2673
"2168560602",29/05/2026,"75","VAS","HYB","_N",411,18495
"2168000",29/05/2026,"74","VAS","HYB","tj",710,3195
"2168000",29/05/2026,"74","VAS","HYB","cpt",36,198
"2168000",29/05/2026,"74","VAS","HYB","raf1",32,16
"2168000",29/05/2026,"74","VAS","PREPAID","nts",2,12
"2168000",29/05/2026,"74","VAS","PREPAID","se2",36,252
"21685510",29/05/2026,"74","VAS","PREPAID","_N",65,130
"2168000",29/05/2026,"74","VAS","PREPAID","nj2",25,175
"21685555",29/05/2026,"74","VAS","PREPAID","_N",13,117
"2168000",29/05/2026,"74","VAS","HYB","sh2",7,10493
"2168000",29/05/2026,"74","VAS","HYB","qe2",2,12
"2168590602",30/05/2026,"75","VAS","PREPAID","_N",9465,47325
