"SHORT_CODE","START_DATE","EVENT_TYPE","CALL_TYPE","EVENT_STATUS","SUBSCRIBER_TYPE","KEYWORD","NB_TAXATION"
"21685012",28/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",29/05/2026,"74","VAS","Success","PREPAID","tts",4309
"2168000",29/05/2026,"74","VAS","Success","PREPAID","ra1",3489
"2168000",29/05/2026,"74","VAS","Success","PREPAID","exs1",562
"2168000",29/05/2026,"74","VAS","Success","PREPAID","gm",10105
"2168000",29/05/2026,"74","VAS","Success","HYB","9is",218
"2168000",29/05/2026,"74","VAS","Success","HYB","ouk1",2074
"2168590601",29/05/2026,"75","VAS","Success","HYB","_N",718
"2168000",29/05/2026,"74","VAS","Success","PREPAID","esp",2255
"2168000",29/05/2026,"74","VAS","Success","HYB","taw1",866
"2168000",29/05/2026,"74","VAS","Success","POSTPAID","raf",1
"2168000",29/05/2026,"74","VAS","Success","HYB","raf",716
"2168000",29/05/2026,"74","VAS","Success","PREPAID","kow",26072
"2168000",29/05/2026,"74","VAS","Success","PREPAID","ms",1
"2161810",29/05/2026,"74","VAS","Success","PREPAID","_N",16
"2168000",29/05/2026,"74","VAS","Success","PREPAID","se1",5292
"21685875",29/05/2026,"75","VAS","Success","HYB","_N",330
"21685353",29/05/2026,"75","VAS","Success","HYB","_N",583
"21685285",29/05/2026,"74","VAS","Success","PREPAID","_N",14
"2168000",29/05/2026,"74","VAS","Success","HYB","sh1",6
"2161810",29/05/2026,"74","VAS","Success","HYB","_N",1
"21685035",29/05/2026,"74","VAS","Success","HYB","_N",12
"21685005",29/05/2026,"74","VAS","Success","HYB","_N",2
"2168000",29/05/2026,"74","VAS","Success","PREPAID","dst",83
"2168000",29/05/2026,"74","VAS","Success","PREPAID","ich1",1
"2168000",30/05/2026,"74","VAS","Success","PREPAID","sw1",7117
"2168000",30/05/2026,"74","VAS","Success","PREPAID","ab1",4575
"2168000",30/05/2026,"74","VAS","Success","PREPAID","cpt",485
"2168000",30/05/2026,"74","VAS","Success","HYB","ouk1",2139
"2168000",30/05/2026,"74","VAS","Success","PREPAID","fig2",1254
"2168000",30/05/2026,"74","VAS","Success","HYB","ajw1",87
"21685875",30/05/2026,"75","VAS","Success","PREPAID","_N",3879
"2168000",30/05/2026,"74","VAS","Success","PREPAID","esp",2280
"2168000",30/05/2026,"74","VAS","Success","POSTPAID","smt1",1
"2168000",30/05/2026,"74","VAS","Success","PREPAID","vib1",12
"2168000",30/05/2026,"74","VAS","Success","HYB","nj1",75
"2168000",30/05/2026,"74","VAS","Success","HYB","kow2",399
"21685085",30/05/2026,"74","VAS","Success","PREPAID","_N",399
"2168560601",30/05/2026,"75","VAS","Success","HYB","_N",156
"2168000",30/05/2026,"74","VAS","Success","HYB","too1",18
"21685875",30/05/2026,"75","VAS","Success","HYB","_N",317
"216855195",30/05/2026,"75","VAS","Success","PREPAID","_N",3
"21685005",30/05/2026,"74","VAS","Success","PREPAID","_N",6
"2168000",30/05/2026,"74","VAS","Success","POSTPAID","lig1",2
"21685940",30/05/2026,"74","VAS","Success","PREPAID","_N",2
"21685353",30/05/2026,"74","VAS","Success","HYB","_N",1
"2168000",31/05/2026,"74","VAS","Success","PREPAID","gm",9069
"2168000",31/05/2026,"74","VAS","Success","PREPAID","foo1",408
"2168000",31/05/2026,"74","VAS","Success","PREPAID","fig",7531
"2168000",31/05/2026,"74","VAS","Success","PREPAID","nj1",3513
"2168000",31/05/2026,"74","VAS","Success","HYB","tj",736
"2168000",31/05/2026,"74","VAS","Success","HYB","mb1",4053
"2168000",31/05/2026,"74","VAS","Success","PREPAID","vib1",10
"216855201",31/05/2026,"75","VAS","Success","PREPAID","_N",12325
"2168000",31/05/2026,"74","VAS","Success","PREPAID","bus1",5453
"2168000",31/05/2026,"74","VAS","Success","HYB","esl1",323
"2168000",31/05/2026,"74","VAS","Success","HYB","raf",691
"2168000",31/05/2026,"74","VAS","Success","PREPAID","raf1",728
"2168000",31/05/2026,"74","VAS","Success","POSTPAID","sw1",1
"2168000",31/05/2026,"74","VAS","Success","POSTPAID","rtt1",1
"2168000",31/05/2026,"74","VAS","Success","HYB","ds",173
"2168000",31/05/2026,"74","VAS","Success","HYB","fof1",116
"2168000",31/05/2026,"74","VAS","Success","HYB","dse",50
"2168000",31/05/2026,"74","VAS","Success","HYB","dst",6
"2168000",31/05/2026,"74","VAS","Success","PREPAID","se1",4943
"2168000",31/05/2026,"74","VAS","Success","PREPAID","kow2",6259
"21685515",31/05/2026,"75","VAS","Success","HYB","_N",512
"2168000",31/05/2026,"74","VAS","Success","HYB","kow3",561
"21685510",31/05/2026,"74","VAS","Success","HYB","_N",11
"21685008",31/05/2026,"75","VAS","Success","PREPAID","_N",801
"2168590602",31/05/2026,"75","VAS","Success","HYB","_N",988
"2168560601",31/05/2026,"75","VAS","Success","HYB","_N",145
"21685580",31/05/2026,"74","VAS","Success","HYB","_N",10
"21685875",31/05/2026,"75","VAS","Success","HYB","_N",298
"2168000",31/05/2026,"74","VAS","Success","HYB","nj3",1
"21685999",31/05/2026,"74","VAS","Success","PREPAID","_N",8
"21685230",31/05/2026,"74","VAS","Success","HYB","_N",6
"216874020",31/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685351",31/05/2026,"75","VAS","Success","HYB","_N",125
"21687012",31/05/2026,"74","VAS","Success","PREPAID","_N",3
"216855195",31/05/2026,"75","VAS","Success","PREPAID","_N",2
"2168000",01/05/2026,"74","VAS","Success","PREPAID","tj",3702
"2168000",01/05/2026,"74","VAS","Success","PREPAID","bus1",6007
"2168000",01/05/2026,"74","VAS","Success","PREPAID","ouk1",7854
"2168000",01/05/2026,"74","VAS","Success","PREPAID","elj1",2303
"2168000",01/05/2026,"74","VAS","Success","HYB","rtt1",1390
"2168590603",01/05/2026,"75","VAS","Success","PREPAID","_N",4256
"2168560603",01/05/2026,"75","VAS","Success","PREPAID","_N",5325
"2168560601",01/05/2026,"75","VAS","Success","PREPAID","_N",5143
"2168000",01/05/2026,"74","VAS","Success","HYB","esl1",505
"2168000",01/05/2026,"74","VAS","Success","PREPAID","smt1",10256
"2168590602",01/05/2026,"75","VAS","Success","HYB","_N",1291
"2168560601",01/05/2026,"75","VAS","Success","HYB","_N",280
"2168560603",01/05/2026,"75","VAS","Success","HYB","_N",343
"2168000",01/05/2026,"74","VAS","Success","POSTPAID","raf",1
"2168000",01/05/2026,"74","VAS","Success","HYB","taw1",974
"2168000",01/05/2026,"74","VAS","Success","POSTPAID","tj",1
"2168000",01/05/2026,"74","VAS","Success","POSTPAID","kow2",1
"2168000",01/05/2026,"74","VAS","Success","PREPAID","raf1",822
"2168000",01/05/2026,"74","VAS","Success","POSTPAID","cpr",2
"21685198",01/05/2026,"75","VAS","Success","HYB","_N",247
"21685510",01/05/2026,"74","VAS","Success","PREPAID","_N",100
"2168000",01/05/2026,"74","VAS","Success","HYB","ds",103
"2168000",01/05/2026,"74","VAS","Success","PREPAID","ds",383
"2168000",01/05/2026,"74","VAS","Success","HYB","exs2",2
"21685035",01/05/2026,"74","VAS","Success","HYB","_N",12
"21685008",01/05/2026,"74","VAS","Success","PREPAID","default",1
"2168000",01/05/2026,"74","VAS","Success","HYB","qe1",10
"21685151",01/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685005",01/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",02/05/2026,"74","VAS","Success","PREPAID","fig",8161
"2168000",02/05/2026,"74","VAS","Success","PREPAID","cpt",468
"2168000",02/05/2026,"74","VAS","Success","HYB","sw1",270
"2168000",02/05/2026,"74","VAS","Success","HYB","cpr",756
"2168000",02/05/2026,"74","VAS","Success","PREPAID","qe3",4678
"2168000",02/05/2026,"74","VAS","Success","PREPAID","ouk1",7498
"2168000",02/05/2026,"74","VAS","Success","HYB","lig1",1227
"2168000",02/05/2026,"74","VAS","Success","PREPAID","esp",2095
"2168590602",02/05/2026,"75","VAS","Success","PREPAID","_N",10100
"2168590603",02/05/2026,"75","VAS","Success","PREPAID","_N",4249
"21685353",02/05/2026,"75","VAS","Success","PREPAID","_N",6972
"2168000",02/05/2026,"74","VAS","Success","PREPAID","raf",12644
"2168000",02/05/2026,"74","VAS","Success","HYB","taw1",805
"21685988",02/05/2026,"74","VAS","Success","HYB","_N",44
"2168000",02/05/2026,"74","VAS","Success","POSTPAID","mb1",58
"2168000",02/05/2026,"74","VAS","Success","POSTPAID","plw1",124
"2168000",02/05/2026,"74","VAS","Success","HYB","esp",190
"2168000",02/05/2026,"74","VAS","Success","PREPAID","sh1",7
"2168560603",02/05/2026,"75","VAS","Success","PREPAID","_N",5189
"21685198",02/05/2026,"75","VAS","Success","HYB","_N",210
"21685580",02/05/2026,"74","VAS","Success","HYB","_N",10
"2168560602",02/05/2026,"75","VAS","Success","HYB","_N",425
"2168000",02/05/2026,"74","VAS","Success","PREPAID","ich1",2
"2168000",02/05/2026,"74","VAS","Success","HYB","exs2",2
"2168590604",02/05/2026,"75","VAS","Success","HYB","_N",124
"21685035",02/05/2026,"74","VAS","Success","PREPAID","_N",18
"2168000",02/05/2026,"74","VAS","Success","POSTPAID","viu1",2
"21685230",02/05/2026,"74","VAS","Success","PREPAID","_N",11
"21685351",02/05/2026,"75","VAS","Success","HYB","_N",123
"21685004",02/05/2026,"74","VAS","Success","PREPAID","_N",6
"21687611435699596",02/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685285",02/05/2026,"74","VAS","Success","HYB","_N",2
"2168000",02/05/2026,"74","VAS","Success","PREPAID","nj1",4038
"2168000",02/05/2026,"74","VAS","Success","HYB","nj2",11
"2168000",02/05/2026,"74","VAS","Success","PREPAID","dse",175
"2168000",03/05/2026,"74","VAS","Success","PREPAID","kow",25461
"2168000",03/05/2026,"74","VAS","Success","HYB","plw1",4344
"21685098",03/05/2026,"75","VAS","Success","HYB","_N",925
"2168000",03/05/2026,"74","VAS","Success","POSTPAID","bus1",58
"2168000",03/05/2026,"74","VAS","Success","HYB","foo1",9
"2168560601",03/05/2026,"75","VAS","Success","PREPAID","_N",4602
"21685220",03/05/2026,"75","VAS","Success","PREPAID","_N",8767
"2168000",03/05/2026,"74","VAS","Success","POSTPAID","fig2",1
"2168000",03/05/2026,"74","VAS","Success","POSTPAID","taw1",1
"2168000",03/05/2026,"74","VAS","Success","PREPAID","dsc",17
"21685001",03/05/2026,"75","VAS","Success","HYB","_N",75
"2168000",03/05/2026,"74","VAS","Success","PREPAID","sh1",7
"2168000",03/05/2026,"74","VAS","Success","POSTPAID","dse",1
"21685008",03/05/2026,"75","VAS","Success","HYB","_N",27
"216855194",03/05/2026,"75","VAS","Success","HYB","_N",6
"2168000",03/05/2026,"74","VAS","Success","HYB","qe1",9
"21685000",03/05/2026,"74","VAS","Success","PREPAID","_N",4
"21685666",03/05/2026,"74","VAS","Success","HYB","_N",18
"2168000",04/05/2026,"74","VAS","Success","PREPAID","cpr",9702
"2168000",04/05/2026,"74","VAS","Success","PREPAID","mb1",39410
"2168000",04/05/2026,"74","VAS","Success","HYB","ww",983
"2168000",04/05/2026,"74","VAS","Success","HYB","kid1",70
"2168000",04/05/2026,"74","VAS","Success","PREPAID","fig",8308
"2168000",04/05/2026,"74","VAS","Success","PREPAID","esl1",2775
"2168000",04/05/2026,"74","VAS","Success","HYB","bus1",1545
"2168000",04/05/2026,"74","VAS","Success","PREPAID","nj1",3229
"2168000",04/05/2026,"74","VAS","Success","PREPAID","qe3",4882
"216853771",04/05/2026,"75","VAS","Success","PREPAID","_N",4549
"216855201",04/05/2026,"75","VAS","Success","HYB","_N",1662
"2168000",04/05/2026,"74","VAS","Success","PREPAID","mo1",1130
"2168000",04/05/2026,"74","VAS","Success","PREPAID","taw1",6162
"2168000",04/05/2026,"74","VAS","Success","PREPAID","sh2",16
"2168000",04/05/2026,"74","VAS","Success","PREPAID","mel1",1947
"2168000",04/05/2026,"74","VAS","Success","HYB","ds",258
"21685856",04/05/2026,"75","VAS","Success","PREPAID","_N",4215
"21685857",04/05/2026,"75","VAS","Success","PREPAID","_N",3893
"21685098",04/05/2026,"75","VAS","Success","PREPAID","_N",8295
"21685999",04/05/2026,"74","VAS","Success","PREPAID","_N",15
"2168000",04/05/2026,"74","VAS","Success","HYB","qe3",117
"2161810",04/05/2026,"74","VAS","Success","HYB","_N",1
"2168000",04/05/2026,"74","VAS","Success","HYB","dsc",5
"21685353",04/05/2026,"75","VAS","Success","HYB","_N",479
"21685505",04/05/2026,"74","VAS","Success","PREPAID","_N",4
"21685555",04/05/2026,"74","VAS","Success","HYB","_N",1
"216855195",04/05/2026,"75","VAS","Success","PREPAID","_N",3
"2168000",04/05/2026,"74","VAS","Success","POSTPAID","dsa",1
"2168000",04/05/2026,"74","VAS","Success","PREPAID","sh1",4
"21685455",04/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168590602",05/05/2026,"75","VAS","Success","HYB","_N",986
"2168560602",05/05/2026,"75","VAS","Success","PREPAID","_N",3737
"2168560601",05/05/2026,"75","VAS","Success","PREPAID","_N",5091
"2168000",05/05/2026,"74","VAS","Success","PREPAID","kow3",9799
"2168000",05/05/2026,"74","VAS","Success","PREPAID","es1",7340
"2168000",05/05/2026,"74","VAS","Success","PREPAID","mb1",38682
"2168000",05/05/2026,"74","VAS","Success","HYB","mb1",4182
"21685515",05/05/2026,"75","VAS","Success","HYB","_N",566
"216853771",05/05/2026,"75","VAS","Success","PREPAID","_N",4467
"2168000",05/05/2026,"74","VAS","Success","PREPAID","ra1",3413
"2168000",05/05/2026,"74","VAS","Success","PREPAID","smt1",10687
"2168000",05/05/2026,"74","VAS","Success","PREPAID","est1",1632
"21685220",05/05/2026,"75","VAS","Success","HYB","_N",278
"2168000",05/05/2026,"74","VAS","Success","HYB","ww",914
"2168000",05/05/2026,"74","VAS","Success","HYB","qe3",105
"2168000",05/05/2026,"74","VAS","Success","HYB","fig",386
"21685580",05/05/2026,"74","VAS","Success","HYB","_N",23
"21685230",05/05/2026,"74","VAS","Success","HYB","_N",4
"21685988",05/05/2026,"74","VAS","Success","HYB","_N",10
"2168000",05/05/2026,"74","VAS","Success","HYB","mel1",45
"2168000",05/05/2026,"74","VAS","Success","PREPAID","dst",76
"2168000",05/05/2026,"74","VAS","Success","HYB","qe1",9
"2168000",05/05/2026,"74","VAS","Success","PREPAID","viu2",2
"2168000",05/05/2026,"74","VAS","Success","HYB","dse",45
"21685085",05/05/2026,"74","VAS","Success","HYB","_N",6
"2168000",05/05/2026,"74","VAS","Success","HYB","nj3",2
"21685940",05/05/2026,"74","VAS","Success","PREPAID","_N",2
"2168000",05/05/2026,"74","VAS","Success","POSTPAID","se1",2
"21685001",05/05/2026,"75","VAS","Success","PREPAID","_N",700
"21685008",05/05/2026,"75","VAS","Success","HYB","_N",49
"21685012",05/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",06/05/2026,"74","VAS","Success","PREPAID","tj",3839
"2168000",06/05/2026,"74","VAS","Success","PREPAID","fig2",1350
"2168000",06/05/2026,"74","VAS","Success","PREPAID","9is",7488
"2168000",06/05/2026,"74","VAS","Success","HYB","cf",385
"2168000",06/05/2026,"74","VAS","Success","HYB","tts",170
"2168000",06/05/2026,"74","VAS","Success","PREPAID","cpt",428
"2168000",06/05/2026,"74","VAS","Success","PREPAID","kid1",942
"2168000",06/05/2026,"74","VAS","Success","HYB","cpr",597
"2168000",06/05/2026,"74","VAS","Success","PREPAID","exs1",461
"2168000",06/05/2026,"74","VAS","Success","HYB","esl1",330
"2168000",06/05/2026,"74","VAS","Success","PREPAID","elj1",2581
"2168590602",06/05/2026,"75","VAS","Success","PREPAID","_N",7959
"2168000",06/05/2026,"74","VAS","Success","POSTPAID","cpr",4
"2168000",06/05/2026,"74","VAS","Success","PREPAID","raf1",922
"2168000",06/05/2026,"74","VAS","Success","PREPAID","mo2",7
"2168000",06/05/2026,"74","VAS","Success","PREPAID","dse",242
"2168000",06/05/2026,"74","VAS","Success","HYB","ds",172
"2168000",06/05/2026,"74","VAS","Success","HYB","mo1",85
"2168000",06/05/2026,"74","VAS","Success","HYB","raf1",36
"2168000",06/05/2026,"74","VAS","Success","PREPAID","dsc",19
"2168000",06/05/2026,"74","VAS","Success","POSTPAID","ouk1",49
"21685875",06/05/2026,"75","VAS","Success","PREPAID","_N",3340
"21685198",06/05/2026,"75","VAS","Success","PREPAID","_N",2338
"21685999",06/05/2026,"74","VAS","Success","PREPAID","_N",6
"2168000",06/05/2026,"74","VAS","Success","POSTPAID","esl1",1
"2168000",06/05/2026,"74","VAS","Success","HYB","viu3",1
"21685510",06/05/2026,"74","VAS","Success","PREPAID","_N",19
"2168000",06/05/2026,"74","VAS","Success","POSTPAID","viu1",5
"21685580",06/05/2026,"74","VAS","Success","HYB","_N",18
"2168000",07/05/2026,"74","VAS","Success","PREPAID","ajw1",5338
"2168000",07/05/2026,"74","VAS","Success","PREPAID","rtt1",13935
"2168000",07/05/2026,"74","VAS","Success","PREPAID","kid1",877
"2168000",07/05/2026,"74","VAS","Success","PREPAID","bus1",5906
"2168000",07/05/2026,"74","VAS","Success","HYB","rtt1",777
"2168000",07/05/2026,"74","VAS","Success","HYB","fig2",121
"2168000",07/05/2026,"74","VAS","Success","HYB","plw1",3970
"2168000",07/05/2026,"74","VAS","Success","PREPAID","ouk1",7772
"2168000",07/05/2026,"74","VAS","Success","HYB","cf",342
"21685008",06/05/2026,"75","VAS","Success","PREPAID","_N",289
"21685085",06/05/2026,"74","VAS","Success","HYB","_N",3
"2168000",06/05/2026,"74","VAS","Success","HYB","mo2",2
"2168000",06/05/2026,"74","VAS","Success","POSTPAID","ds",3
"21685351",06/05/2026,"75","VAS","Success","HYB","_N",30
"2168590604",06/05/2026,"75","VAS","Success","POSTPAID","_N",1
"21685005",06/05/2026,"74","VAS","Success","HYB","_N",2
"216872226232",06/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",07/05/2026,"74","VAS","Success","HYB","mo1",81
"2168000",07/05/2026,"74","VAS","Success","PREPAID","sh1",3
"2168000",07/05/2026,"74","VAS","Success","POSTPAID","lig1",2
"2168000",07/05/2026,"74","VAS","Success","PREPAID","ich1",2
"2168000",07/05/2026,"74","VAS","Success","PREPAID","dse",88
"2168000",07/05/2026,"74","VAS","Success","PREPAID","dst",12
"2168560603",07/05/2026,"75","VAS","Success","PREPAID","_N",2207
"2168000",07/05/2026,"74","VAS","Success","HYB","dsc",1
"21685510",07/05/2026,"74","VAS","Success","PREPAID","_N",101
"21685098",07/05/2026,"75","VAS","Success","HYB","_N",896
"216855201",07/05/2026,"75","VAS","Success","HYB","_N",2137
"21685351",07/05/2026,"75","VAS","Success","PREPAID","_N",2284
"2168000",07/05/2026,"74","VAS","Success","HYB","sh1",1
"21685000",07/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",08/05/2026,"74","VAS","Success","PREPAID","kid1",858
"2168000",08/05/2026,"74","VAS","Success","PREPAID","tts",3497
"2168000",08/05/2026,"74","VAS","Success","PREPAID","ouk1",7471
"2168000",08/05/2026,"74","VAS","Success","PREPAID","cpt",438
"2168000",08/05/2026,"74","VAS","Success","HYB","lig1",863
"216855201",08/05/2026,"75","VAS","Success","HYB","_N",1570
"2168000",08/05/2026,"74","VAS","Success","HYB","smt1",611
"2168000",08/05/2026,"74","VAS","Success","HYB","elj1",130
"2168000",08/05/2026,"74","VAS","Success","PREPAID","elj1",2425
"21685085",08/05/2026,"74","VAS","Success","PREPAID","_N",327
"2168000",08/05/2026,"74","VAS","Success","PREPAID","fof1",705
"21685510",08/05/2026,"74","VAS","Success","PREPAID","_N",148
"21685856",08/05/2026,"75","VAS","Success","PREPAID","_N",4191
"2168000",08/05/2026,"74","VAS","Success","HYB","tth",60
"21685875",08/05/2026,"75","VAS","Success","PREPAID","_N",3667
"2161810",08/05/2026,"74","VAS","Success","PREPAID","_N",16
"21685285",08/05/2026,"74","VAS","Success","PREPAID","_N",16
"21685988",08/05/2026,"74","VAS","Success","PREPAID","_N",117
"21685035",08/05/2026,"74","VAS","Success","PREPAID","_N",47
"21685051",08/05/2026,"75","VAS","Success","HYB","_N",76
"21685001",08/05/2026,"75","VAS","Success","HYB","_N",94
"2168760",08/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685004",08/05/2026,"74","VAS","Success","PREPAID","_N",6
"216855194",08/05/2026,"75","VAS","Success","HYB","_N",3
"2168000",08/05/2026,"74","VAS","Success","PREPAID","dsc",9
"21685351",08/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",09/05/2026,"74","VAS","Success","PREPAID","es1",6704
"2168000",09/05/2026,"74","VAS","Success","HYB","tj",515
"2168000",09/05/2026,"74","VAS","Success","PREPAID","rtt1",13020
"2168000",09/05/2026,"74","VAS","Success","PREPAID","kid1",860
"2168000",09/05/2026,"74","VAS","Success","HYB","es1",373
"2168000",09/05/2026,"74","VAS","Success","PREPAID","fig",7856
"2168000",09/05/2026,"74","VAS","Success","HYB","fig2",149
"2168000",09/05/2026,"74","VAS","Success","PREPAID","nj3",5
"21685580",09/05/2026,"74","VAS","Success","PREPAID","_N",36
"2168000",09/05/2026,"74","VAS","Success","HYB","ajw1",65
"2168000",09/05/2026,"74","VAS","Success","POSTPAID","kow",1
"2168000",09/05/2026,"74","VAS","Success","PREPAID","fof1",669
"2168000",09/05/2026,"74","VAS","Success","PREPAID","mo1",993
"2168000",09/05/2026,"74","VAS","Success","PREPAID","ds",869
"21685875",09/05/2026,"75","VAS","Success","PREPAID","_N",3727
"21685857",09/05/2026,"75","VAS","Success","PREPAID","_N",5420
"21685001",09/05/2026,"75","VAS","Success","PREPAID","_N",1284
"2168000",09/05/2026,"74","VAS","Success","HYB","ds",177
"2168000",09/05/2026,"74","VAS","Success","PREPAID","viu1",1836
"21685353",09/05/2026,"74","VAS","Success","PREPAID","_N",14
"21685085",09/05/2026,"74","VAS","Success","HYB","_N",14
"2168000",09/05/2026,"74","VAS","Success","PREPAID","ich1",1
"2168560602",09/05/2026,"75","VAS","Success","PREPAID","_N",3589
"2168560602",09/05/2026,"75","VAS","Success","HYB","_N",331
"2168000",09/05/2026,"74","VAS","Success","PREPAID","sh1",7
"2168000",09/05/2026,"74","VAS","Success","PREPAID","mo2",5
"2168000",09/05/2026,"74","VAS","Success","HYB","sh2",10
"21685505",09/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685001",09/05/2026,"74","VAS","Success","PREPAID","default",1
"2168000",10/05/2026,"74","VAS","Success","HYB","ajw1",79
"2168000",10/05/2026,"74","VAS","Success","PREPAID","ouk1",7005
"216853771",10/05/2026,"75","VAS","Success","PREPAID","_N",4149
"216855201",10/05/2026,"75","VAS","Success","HYB","_N",1439
"2168000",10/05/2026,"74","VAS","Success","PREPAID","cf",4006
"2168000",10/05/2026,"74","VAS","Success","POSTPAID","mb1",57
"2168000",10/05/2026,"74","VAS","Success","HYB","foo1",15
"2168000",10/05/2026,"74","VAS","Success","POSTPAID","cpr",2
"2168000",10/05/2026,"74","VAS","Success","PREPAID","foo1",165
"2168590602",10/05/2026,"75","VAS","Success","HYB","_N",812
"2168000",10/05/2026,"74","VAS","Success","HYB","kid1",65
"2168000",10/05/2026,"74","VAS","Success","PREPAID","mo1",962
"2168560603",10/05/2026,"75","VAS","Success","PREPAID","_N",4611
"216855193",10/05/2026,"75","VAS","Success","PREPAID","_N",3619
"2168000",10/05/2026,"74","VAS","Success","HYB","too1",24
"21685857",10/05/2026,"75","VAS","Success","PREPAID","_N",3761
"2168000",10/05/2026,"74","VAS","Success","HYB","nj1",64
"2168000",10/05/2026,"74","VAS","Success","PREPAID","dst",63
"21685510",10/05/2026,"74","VAS","Success","HYB","_N",4
"21687300",10/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685285",10/05/2026,"74","VAS","Success","HYB","_N",1
"21685001",10/05/2026,"75","VAS","Success","PREPAID","_N",704
"2168000",10/05/2026,"74","VAS","Success","HYB","nj2",2
"21685666",10/05/2026,"74","VAS","Success","HYB","_N",4
"2168000",10/05/2026,"74","VAS","Success","HYB","sh1",1
"21685151",10/05/2026,"74","VAS","Success","HYB","_N",1
"21687012",10/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685151",10/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",11/05/2026,"74","VAS","Success","PREPAID","9is",7105
"2168000",11/05/2026,"74","VAS","Success","PREPAID","raf",13013
"2168000",11/05/2026,"74","VAS","Success","HYB","fig",280
"2168000",11/05/2026,"74","VAS","Success","HYB","cf",307
"2168590601",11/05/2026,"75","VAS","Success","PREPAID","_N",9460
"2168590604",11/05/2026,"75","VAS","Success","PREPAID","_N",2835
"2168000",11/05/2026,"74","VAS","Success","POSTPAID","fig",4
"2168000",11/05/2026,"74","VAS","Success","POSTPAID","esl1",3
"21685666",11/05/2026,"74","VAS","Success","PREPAID","_N",40
"21685845",10/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",11/05/2026,"74","VAS","Success","HYB","too1",26
"21685875",11/05/2026,"75","VAS","Success","PREPAID","_N",4376
"21685857",11/05/2026,"75","VAS","Success","HYB","_N",150
"21685198",11/05/2026,"75","VAS","Success","HYB","_N",159
"2168000",11/05/2026,"74","VAS","Success","POSTPAID","ouk1",7
"2168000",11/05/2026,"74","VAS","Success","POSTPAID","rtt1",1
"2168560603",11/05/2026,"75","VAS","Success","HYB","_N",197
"21685230",11/05/2026,"74","VAS","Success","PREPAID","_N",23
"21685999",11/05/2026,"74","VAS","Success","PREPAID","_N",11
"2161810",11/05/2026,"74","VAS","Success","PREPAID","_N",7
"21685051",11/05/2026,"75","VAS","Success","HYB","_N",63
"21685285",11/05/2026,"74","VAS","Success","HYB","_N",1
"21687012",11/05/2026,"74","VAS","Success","PREPAID","_N",3
"216855195",11/05/2026,"75","VAS","Success","PREPAID","_N",3
"2168000",12/05/2026,"74","VAS","Success","PREPAID","kid1",1021
"2168000",12/05/2026,"74","VAS","Success","PREPAID","ra1",3266
"2168000",12/05/2026,"74","VAS","Success","PREPAID","gm",9715
"2168000",12/05/2026,"74","VAS","Success","PREPAID","sw1",7243
"2168000",12/05/2026,"74","VAS","Success","PREPAID","esl1",2904
"2168000",12/05/2026,"74","VAS","Success","HYB","gm",166
"2168000",12/05/2026,"74","VAS","Success","HYB","ajw1",65
"2168000",12/05/2026,"74","VAS","Success","HYB","bus1",1304
"2168590601",12/05/2026,"75","VAS","Success","PREPAID","_N",9476
"2168000",12/05/2026,"74","VAS","Success","POSTPAID","taw1",1
"21685875",12/05/2026,"75","VAS","Success","PREPAID","_N",4261
"2168000",12/05/2026,"74","VAS","Success","HYB","elj1",109
"2168590602",12/05/2026,"75","VAS","Success","HYB","_N",845
"21685580",12/05/2026,"74","VAS","Success","PREPAID","_N",34
"2168000",12/05/2026,"74","VAS","Success","PREPAID","nj2",21
"2168000",12/05/2026,"74","VAS","Success","PREPAID","tch2",1
"21685008",12/05/2026,"75","VAS","Success","PREPAID","_N",449
"216855195",12/05/2026,"75","VAS","Success","PREPAID","_N",2
"2161810",12/05/2026,"74","VAS","Success","PREPAID","_N",11
"2168000",13/05/2026,"74","VAS","Success","PREPAID","kow2",6701
"2168000",13/05/2026,"74","VAS","Success","PREPAID","mb1",38520
"2168000",13/05/2026,"74","VAS","Success","PREPAID","nj1",3387
"2168000",13/05/2026,"74","VAS","Success","HYB","kow2",335
"2168000",13/05/2026,"74","VAS","Success","HYB","9is",162
"2168000",13/05/2026,"74","VAS","Success","PREPAID","lig1",4266
"2168000",13/05/2026,"74","VAS","Success","PREPAID","qe3",4681
"2168000",13/05/2026,"74","VAS","Success","HYB","kid1",58
"21687423333",12/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685580",12/05/2026,"74","VAS","Success","POSTPAID","_N",1
